file,LanguageEnvy,CrossRespDecl,ShotgunSurgery,EncapsulationBypass,fault_prone,Release_File
pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,1,0,pljava-V1_5_0b3.csv
pljava-so/src/main/c/type/AclId.c,0,0,7,0,0,pljava-V1_5_0b3.csv
pljava-so/src/main/c/SQLOutputToChunk.c,0,0,4,0,0,pljava-V1_5_0b3.csv
pljava-so/src/main/c/Backend.c,0,0,7,0,1,pljava-V1_5_1b1.csv
pljava-so/src/main/c/Session.c,0,0,2,0,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/SQLInputFromTuple.c,0,0,4,0,1,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/Composite.c,0,0,9,0,1,pljava-V1_5_1b1.csv
pljava-so/src/main/c/Invocation.c,0,0,4,0,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/JavaWrapper.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/Tuple.c,0,0,10,0,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/Session.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/Oid.c,0,0,5,0,1,pljava-V1_5_1b1.csv
pljava-so/src/main/c/XactListener.c,0,0,6,0,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,0,0,0,1,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,1,0,0,1,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/SPI.c,0,0,6,0,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/Relation.c,0,0,5,0,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/TupleTable.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava-api/src/main/java/org/postgresql/pljava/Session.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/SubXactListener.c,0,0,3,0,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/JavaWrapper.c,0,0,2,0,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,0,0,0,2,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/TupleDesc.c,0,0,7,0,1,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/TriggerData.c,0,0,7,0,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,1,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava-api/src/main/java/org/postgresql/pljava/TriggerData.java,0,0,0,1,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,0,0,0,1,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/sqlj/Loader.java,0,0,0,1,1,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/Portal.c,0,0,7,0,1,pljava-V1_5_1b1.csv
pljava-so/src/main/c/ExecutionPlan.c,0,0,6,0,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromChunk.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/ServerException.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/ErrorData.c,0,0,5,0,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,0,0,0,1,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,3,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/ResultSetPicker.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowWriter.java,0,0,0,1,1,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,0,0,0,1,1,pljava-V1_5_1b1.csv
pljava-so/src/main/c/PgSavepoint.c,0,0,5,0,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,0,1,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,1,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/type/AclId.c,0,0,7,0,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/SQLOutputToChunk.c,0,0,4,0,0,pljava-V1_5_1b1.csv
pljava-so/src/main/c/Backend.c,0,0,7,0,1,pljava-V1_5_1b2.csv
pljava-so/src/main/c/Session.c,0,0,2,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/SQLInputFromTuple.c,0,0,4,0,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/Composite.c,0,0,9,0,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/Invocation.c,0,0,4,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/JavaWrapper.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/Tuple.c,0,0,10,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Session.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/Oid.c,0,0,5,0,1,pljava-V1_5_1b2.csv
pljava-so/src/main/c/XactListener.c,0,0,6,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/VarlenaWrapper.c,0,0,12,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/TypeBridge.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/DualState.c,0,0,6,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,1,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/SPI.c,0,0,6,0,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/Relation.c,0,0,5,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/TupleTable.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-api/src/main/java/org/postgresql/pljava/Session.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/SubXactListener.c,0,0,3,0,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/JavaWrapper.c,0,0,2,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,0,0,0,2,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/TupleDesc.c,0,0,7,0,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/SQLXMLImpl.c,0,0,7,0,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/TriggerData.c,0,0,7,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-api/src/main/java/org/postgresql/pljava/TriggerData.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/sqlj/Loader.java,0,0,0,1,1,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/Portal.c,0,0,7,0,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/ExecutionPlan.c,0,0,6,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromChunk.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/ServerException.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/ErrorData.c,0,0,5,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,0,0,0,1,1,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,3,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/ResultSetPicker.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowWriter.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,0,0,0,1,1,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/PgSavepoint.c,0,0,5,0,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,0,1,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,1,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/type/AclId.c,0,0,7,0,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/SQLOutputToChunk.c,0,0,4,0,0,pljava-V1_5_1b2.csv
pljava-so/src/main/c/Backend.c,0,0,7,0,1,pljava-V1_5_2.csv
pljava-so/src/main/c/Session.c,0,0,2,0,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava-so/src/main/c/SQLInputFromTuple.c,0,0,4,0,0,pljava-V1_5_2.csv
pljava-so/src/main/c/type/Composite.c,0,0,9,0,0,pljava-V1_5_2.csv
pljava-so/src/main/c/Invocation.c,0,0,4,0,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/JavaWrapper.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava-so/src/main/c/type/Tuple.c,0,0,10,0,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Session.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava-so/src/main/c/type/Oid.c,0,0,6,0,0,pljava-V1_5_2.csv
pljava-so/src/main/c/XactListener.c,0,0,6,0,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava-so/src/main/c/VarlenaWrapper.c,0,0,12,0,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/TypeBridge.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava-so/src/main/c/DualState.c,0,0,6,0,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,1,0,0,1,1,pljava-V1_5_2.csv
pljava-so/src/main/c/SPI.c,0,0,6,0,1,pljava-V1_5_2.csv
pljava-so/src/main/c/type/Relation.c,0,0,5,0,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/TupleTable.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava-api/src/main/java/org/postgresql/pljava/Session.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava-so/src/main/c/SubXactListener.c,0,0,3,0,1,pljava-V1_5_2.csv
pljava-so/src/main/c/type/JavaWrapper.c,0,0,2,0,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,0,0,0,2,1,pljava-V1_5_2.csv
pljava-so/src/main/c/type/TupleDesc.c,0,0,7,0,0,pljava-V1_5_2.csv
pljava-so/src/main/c/type/SQLXMLImpl.c,0,0,7,0,1,pljava-V1_5_2.csv
pljava-so/src/main/c/type/TriggerData.c,0,0,7,0,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava-api/src/main/java/org/postgresql/pljava/TriggerData.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/sqlj/Loader.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava-so/src/main/c/type/Portal.c,0,0,7,0,1,pljava-V1_5_2.csv
pljava-so/src/main/c/ExecutionPlan.c,0,0,6,0,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromChunk.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/ServerException.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava-so/src/main/c/type/ErrorData.c,0,0,5,0,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,3,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/ResultSetPicker.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowWriter.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava-so/src/main/c/PgSavepoint.c,0,0,5,0,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,0,1,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,0,0,0,1,1,pljava-V1_5_2.csv
pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,1,0,pljava-V1_5_2.csv
pljava-so/src/main/c/type/AclId.c,0,0,7,0,0,pljava-V1_5_2.csv
pljava-so/src/main/c/SQLOutputToChunk.c,0,0,4,0,0,pljava-V1_5_2.csv
pljava-so/src/main/c/Backend.c,0,0,7,0,0,pljava-V1_5_3.csv
pljava-so/src/main/c/Session.c,0,0,2,0,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/Invocation.c,0,0,5,0,1,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/type/Tuple.c,0,0,7,0,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,0,0,0,1,1,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/Session.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/type/Oid.c,0,0,6,0,0,pljava-V1_5_3.csv
pljava-so/src/main/c/XactListener.c,0,0,6,0,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/VarlenaWrapper.c,0,0,12,0,1,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/TypeBridge.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/DualState.c,0,0,11,0,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,1,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/SPI.c,0,0,6,0,0,pljava-V1_5_3.csv
pljava-so/src/main/c/type/Relation.c,0,0,4,0,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/TupleTable.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-api/src/main/java/org/postgresql/pljava/Session.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/SubXactListener.c,0,0,3,0,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,0,0,0,2,0,pljava-V1_5_3.csv
pljava-so/src/main/c/type/TupleDesc.c,0,0,6,0,1,pljava-V1_5_3.csv
pljava-so/src/main/c/type/SQLXMLImpl.c,0,0,6,0,0,pljava-V1_5_3.csv
pljava-so/src/main/c/type/TriggerData.c,0,0,6,0,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,0,0,0,1,1,pljava-V1_5_3.csv
pljava-api/src/main/java/org/postgresql/pljava/TriggerData.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/sqlj/Loader.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/type/Portal.c,0,0,7,0,0,pljava-V1_5_3.csv
pljava-so/src/main/c/ExecutionPlan.c,0,0,7,0,1,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromChunk.java,0,0,0,1,1,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/ServerException.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/type/ErrorData.c,0,0,5,0,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,0,0,0,1,1,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,3,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/ResultSetPicker.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowWriter.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,0,0,0,1,1,pljava-V1_5_3.csv
pljava-so/src/main/c/type/SingleRowReader.c,0,0,2,0,0,pljava-V1_5_3.csv
pljava-so/src/main/c/PgSavepoint.c,0,0,4,0,1,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,0,1,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,1,0,pljava-V1_5_3.csv
pljava-so/src/main/c/type/AclId.c,0,0,7,0,0,pljava-V1_5_3.csv
pljava-so/src/main/c/SQLOutputToChunk.c,0,0,4,0,0,pljava-V1_5_3.csv
