file,LanguageEnvy,CrossRespDecl,ShotgunSurgery,EncapsulationBypass,fault_prone,Release_File
native/java/org/jpype/classloader/JPypeClassLoader.java,0,0,0,1,0,jpype-v0.7.1.csv
native/java/org/jpype/classloader/JPypeClassLoader.java,0,0,0,1,0,jpype-v0.7.csv
