file,LanguageEnvy,CrossRespDecl,ShotgunSurgery,EncapsulationBypass,change_prone,Release_File
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,0,Monero-java-v0.8.10.csv
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,1,Monero-java-v0.8.13.csv
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,0,Monero-java-v0.8.17.csv
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,0,Monero-java-v0.8.24.csv
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,0,Monero-java-v0.8.31.csv
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,1,Monero-java-v0.8.35.csv
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,1,Monero-java-v0.8.36.csv
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,1,Monero-java-v0.8.37.csv
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,1,Monero-java-v0.8.38.csv
src/main/cpp/monero_jni_bridge.cpp,0,0,10,0,0,Monero-java-v0.8.9.csv
