file,LanguageEnvy,CrossRespDecl,ShotgunSurgery,EncapsulationBypass,change_prone,Release_File
native/com_wolfssl_WolfSSLCertificate.c,0,0,4,0,1,wolfssl-v1.12.2.csv
native/com_wolfssl_WolfSSL.c,0,0,2,0,1,wolfssl-v1.12.2.csv
src/java/com/wolfssl/WolfSSL.java,1,1,0,0,1,wolfssl-v1.12.2.csv
native/com_wolfssl_wolfcrypt_EccKey.c,0,0,3,0,1,wolfssl-v1.12.2.csv
src/java/com/wolfssl/WolfSSLSession.java,0,0,0,1,1,wolfssl-v1.12.2.csv
native/com_wolfssl_WolfSSLSession.c,0,0,55,0,1,wolfssl-v1.12.2.csv
src/java/com/wolfssl/wolfcrypt/ECC.java,0,1,0,0,1,wolfssl-v1.12.2.csv
native/com_wolfssl_WolfSSLContext.c,0,0,67,0,1,wolfssl-v1.12.2.csv
examples/Client.java,1,0,0,0,1,wolfssl-v1.12.2.csv
examples/Server.java,1,0,0,0,1,wolfssl-v1.13.0-stable.csv
src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,1,0,wolfssl-v1.13.0-stable.csv
src/java/com/wolfssl/wolfcrypt/RSA.java,0,1,0,0,0,wolfssl-v1.13.0-stable.csv
native/com_wolfssl_WolfSSLX509StoreCtx.c,0,0,2,0,0,wolfssl-v1.13.0-stable.csv
native/com_wolfssl_WolfSSLCertificate.c,0,0,5,0,1,wolfssl-v1.13.0-stable.csv
native/com_wolfssl_WolfSSL.c,0,0,2,0,1,wolfssl-v1.13.0-stable.csv
src/java/com/wolfssl/WolfSSL.java,1,1,0,0,1,wolfssl-v1.13.0-stable.csv
native/com_wolfssl_wolfcrypt_EccKey.c,0,0,3,0,0,wolfssl-v1.13.0-stable.csv
native/com_wolfssl_WolfSSLCertRequest.c,0,0,2,0,0,wolfssl-v1.13.0-stable.csv
src/java/com/wolfssl/WolfSSLSession.java,0,0,0,1,1,wolfssl-v1.13.0-stable.csv
native/com_wolfssl_WolfSSLSession.c,0,0,59,0,1,wolfssl-v1.13.0-stable.csv
src/java/com/wolfssl/wolfcrypt/ECC.java,0,1,0,0,0,wolfssl-v1.13.0-stable.csv
native/com_wolfssl_WolfSSLContext.c,0,0,67,0,0,wolfssl-v1.13.0-stable.csv
examples/Client.java,1,0,0,0,1,wolfssl-v1.13.0-stable.csv
examples/Server.java,3,0,0,0,1,wolfssl-v1.14.0-stable.csv
src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,1,1,wolfssl-v1.14.0-stable.csv
src/java/com/wolfssl/wolfcrypt/RSA.java,0,1,0,0,1,wolfssl-v1.14.0-stable.csv
native/com_wolfssl_WolfSSLX509StoreCtx.c,0,0,2,0,1,wolfssl-v1.14.0-stable.csv
native/com_wolfssl_WolfSSLCertificate.c,0,0,5,0,1,wolfssl-v1.14.0-stable.csv
native/com_wolfssl_WolfSSL.c,0,0,2,0,1,wolfssl-v1.14.0-stable.csv
src/java/com/wolfssl/WolfSSL.java,1,1,0,0,1,wolfssl-v1.14.0-stable.csv
src/java/com/wolfssl/WolfSSLException.java,0,0,0,1,1,wolfssl-v1.14.0-stable.csv
native/com_wolfssl_wolfcrypt_EccKey.c,0,0,3,0,1,wolfssl-v1.14.0-stable.csv
examples/provider/rmi/RmiServer.java,2,0,0,0,1,wolfssl-v1.14.0-stable.csv
src/java/com/wolfssl/WolfSSLJNIException.java,0,0,0,1,1,wolfssl-v1.14.0-stable.csv
native/com_wolfssl_WolfSSLCertRequest.c,0,0,2,0,1,wolfssl-v1.14.0-stable.csv
src/java/com/wolfssl/WolfSSLSession.java,1,0,0,1,1,wolfssl-v1.14.0-stable.csv
native/com_wolfssl_WolfSSLSession.c,0,0,59,0,1,wolfssl-v1.14.0-stable.csv
src/java/com/wolfssl/wolfcrypt/ECC.java,0,1,0,0,1,wolfssl-v1.14.0-stable.csv
native/com_wolfssl_WolfSSLContext.c,0,0,67,0,1,wolfssl-v1.14.0-stable.csv
examples/provider/rmi/RmiClient.java,1,0,0,0,1,wolfssl-v1.14.0-stable.csv
examples/Client.java,2,0,0,0,1,wolfssl-v1.14.0-stable.csv
native/com_wolfssl_WolfSSLSession.c,0,0,51,0,1,wolfssl-v1.4.0-stable.csv
src/java/com/wolfssl/wolfcrypt/ECC.java,0,1,0,0,1,wolfssl-v1.4.0-stable.csv
native/com_wolfssl_WolfSSLContext.c,0,0,70,0,1,wolfssl-v1.4.0-stable.csv
examples/Server.java,1,0,0,0,1,wolfssl-v1.4.0-stable.csv
native/com_wolfssl_WolfSSL.c,0,0,1,0,1,wolfssl-v1.4.0-stable.csv
src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,1,1,wolfssl-v1.4.0-stable.csv
src/java/com/wolfssl/WolfSSL.java,1,1,0,0,1,wolfssl-v1.4.0-stable.csv
src/java/com/wolfssl/WolfSSLSession.java,0,0,0,1,1,wolfssl-v1.4.0-stable.csv
examples/Client.java,1,0,0,0,1,wolfssl-v1.4.0-stable.csv
src/java/com/wolfssl/wolfcrypt/RSA.java,0,1,0,0,1,wolfssl-v1.4.0-stable.csv
native/com_wolfssl_wolfcrypt_EccKey.c,0,0,3,0,1,wolfssl-v1.4.0-stable.csv
examples/Server.java,1,0,0,0,1,wolfssl-v1.5.0-stable.csv
src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,1,0,wolfssl-v1.5.0-stable.csv
src/java/com/wolfssl/wolfcrypt/RSA.java,0,1,0,0,0,wolfssl-v1.5.0-stable.csv
native/com_wolfssl_WolfSSLCertificate.c,0,0,5,0,1,wolfssl-v1.5.0-stable.csv
native/com_wolfssl_WolfSSLCertManager.c,0,0,2,0,1,wolfssl-v1.5.0-stable.csv
native/com_wolfssl_WolfSSL.c,0,0,1,0,1,wolfssl-v1.5.0-stable.csv
src/java/com/wolfssl/WolfSSL.java,1,1,0,0,1,wolfssl-v1.5.0-stable.csv
native/com_wolfssl_wolfcrypt_EccKey.c,0,0,3,0,0,wolfssl-v1.5.0-stable.csv
src/java/com/wolfssl/provider/jsse/WolfSSLProvider.java,1,0,0,0,1,wolfssl-v1.5.0-stable.csv
src/java/com/wolfssl/WolfSSLSession.java,0,0,0,1,1,wolfssl-v1.5.0-stable.csv
native/com_wolfssl_WolfSSLSession.c,0,0,59,0,1,wolfssl-v1.5.0-stable.csv
src/java/com/wolfssl/wolfcrypt/ECC.java,0,1,0,0,0,wolfssl-v1.5.0-stable.csv
native/com_wolfssl_WolfSSLContext.c,0,0,71,0,1,wolfssl-v1.5.0-stable.csv
examples/Client.java,1,0,0,0,1,wolfssl-v1.5.0-stable.csv
examples/Server.java,1,0,0,0,1,wolfssl-v1.6.0-stable.csv
src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,1,1,wolfssl-v1.6.0-stable.csv
src/java/com/wolfssl/wolfcrypt/RSA.java,0,1,0,0,1,wolfssl-v1.6.0-stable.csv
native/com_wolfssl_WolfSSLX509StoreCtx.c,0,0,2,0,1,wolfssl-v1.6.0-stable.csv
native/com_wolfssl_WolfSSLCertificate.c,0,0,4,0,1,wolfssl-v1.6.0-stable.csv
native/com_wolfssl_WolfSSL.c,0,0,1,0,1,wolfssl-v1.6.0-stable.csv
src/java/com/wolfssl/WolfSSL.java,1,1,0,0,1,wolfssl-v1.6.0-stable.csv
native/com_wolfssl_wolfcrypt_EccKey.c,0,0,3,0,1,wolfssl-v1.6.0-stable.csv
src/java/com/wolfssl/WolfSSLSession.java,0,0,0,1,1,wolfssl-v1.6.0-stable.csv
native/com_wolfssl_WolfSSLSession.c,0,0,58,0,1,wolfssl-v1.6.0-stable.csv
src/java/com/wolfssl/wolfcrypt/ECC.java,0,1,0,0,1,wolfssl-v1.6.0-stable.csv
native/com_wolfssl_WolfSSLContext.c,0,0,65,0,1,wolfssl-v1.6.0-stable.csv
examples/Client.java,1,0,0,0,1,wolfssl-v1.6.0-stable.csv
examples/Server.java,1,0,0,0,1,wolfssl-v1.8.0-stable.csv
src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,1,1,wolfssl-v1.8.0-stable.csv
src/java/com/wolfssl/wolfcrypt/RSA.java,0,1,0,0,1,wolfssl-v1.8.0-stable.csv
native/com_wolfssl_WolfSSLX509StoreCtx.c,0,0,2,0,1,wolfssl-v1.8.0-stable.csv
native/com_wolfssl_WolfSSLCertificate.c,0,0,4,0,1,wolfssl-v1.8.0-stable.csv
native/com_wolfssl_WolfSSL.c,0,0,2,0,1,wolfssl-v1.8.0-stable.csv
src/java/com/wolfssl/WolfSSL.java,1,1,0,0,1,wolfssl-v1.8.0-stable.csv
native/com_wolfssl_wolfcrypt_EccKey.c,0,0,3,0,1,wolfssl-v1.8.0-stable.csv
src/java/com/wolfssl/WolfSSLSession.java,0,0,0,1,1,wolfssl-v1.8.0-stable.csv
native/com_wolfssl_WolfSSLSession.c,0,0,58,0,1,wolfssl-v1.8.0-stable.csv
src/java/com/wolfssl/wolfcrypt/ECC.java,0,1,0,0,1,wolfssl-v1.8.0-stable.csv
native/com_wolfssl_WolfSSLContext.c,0,0,65,0,1,wolfssl-v1.8.0-stable.csv
examples/Client.java,1,0,0,0,1,wolfssl-v1.8.0-stable.csv
examples/Server.java,1,0,0,0,0,wolfssl-v1.9.0-stable.csv
src/java/com/wolfssl/wolfcrypt/EccKey.java,0,0,0,1,0,wolfssl-v1.9.0-stable.csv
src/java/com/wolfssl/wolfcrypt/RSA.java,0,1,0,0,0,wolfssl-v1.9.0-stable.csv
native/com_wolfssl_WolfSSLX509StoreCtx.c,0,0,2,0,0,wolfssl-v1.9.0-stable.csv
native/com_wolfssl_WolfSSLCertificate.c,0,0,4,0,1,wolfssl-v1.9.0-stable.csv
native/com_wolfssl_WolfSSL.c,0,0,2,0,1,wolfssl-v1.9.0-stable.csv
src/java/com/wolfssl/WolfSSL.java,1,1,0,0,1,wolfssl-v1.9.0-stable.csv
native/com_wolfssl_wolfcrypt_EccKey.c,0,0,3,0,0,wolfssl-v1.9.0-stable.csv
src/java/com/wolfssl/WolfSSLSession.java,0,0,0,1,1,wolfssl-v1.9.0-stable.csv
native/com_wolfssl_WolfSSLSession.c,0,0,55,0,1,wolfssl-v1.9.0-stable.csv
src/java/com/wolfssl/wolfcrypt/ECC.java,0,1,0,0,0,wolfssl-v1.9.0-stable.csv
native/com_wolfssl_WolfSSLContext.c,0,0,65,0,1,wolfssl-v1.9.0-stable.csv
examples/Client.java,1,0,0,0,0,wolfssl-v1.9.0-stable.csv
