ID,Name,Variable,Method,Class,Package,File,File Name
CS1,JNINonPublicFie,com/jnibind/test/FieldTestHelper,,FieldTestHelper,com.jnibind.test,/home/shahrukh/smellDetection/Detection/revision projects/jni-bind/Release-0.9.3-alpha/javatests/com/jnibind/test/FieldTestHelper.java,FieldTestHelper.java
CS2,JNINonPublicFie,com/jnibind/test/FieldTest,,FieldTest,com.jnibind.test,/home/shahrukh/smellDetection/Detection/revision projects/jni-bind/Release-0.9.3-alpha/javatests/com/jnibind/test/FieldTest.java,FieldTest.java
CS3,JNINonPublicFie,com/jnibind/test/ArrayTestMethodRank1,,ArrayTestMethodRank1,com.jnibind.test,/home/shahrukh/smellDetection/Detection/revision projects/jni-bind/Release-0.9.3-alpha/javatests/com/jnibind/test/ArrayTestMethodRank1.java,ArrayTestMethodRank1.java
CS4,JNINonPublicFie,com/jnibind/test/ClassLoaderHelperClass,,ClassLoaderHelperClass,com.jnibind.test,/home/shahrukh/smellDetection/Detection/revision projects/jni-bind/Release-0.9.3-alpha/javatests/com/jnibind/test/ClassLoaderHelperClass.java,ClassLoaderHelperClass.java
CS5,JNINonPublicFie,com/jnibind/test/LocalObjectTest,,LocalObjectTest,com.jnibind.test,/home/shahrukh/smellDetection/Detection/revision projects/jni-bind/Release-0.9.3-alpha/javatests/com/jnibind/test/LocalObjectTest.java,LocalObjectTest.java
CS6,JNINonPublicFie,com/jnibind/test/ClassLoaderTest,,ClassLoaderTest,com.jnibind.test,/home/shahrukh/smellDetection/Detection/revision projects/jni-bind/Release-0.9.3-alpha/javatests/com/jnibind/test/ClassLoaderTest.java,ClassLoaderTest.java
CS7,JNINonPublicFie,com/jnibind/test/GlobalObjectTest,,GlobalObjectTest,com.jnibind.test,/home/shahrukh/smellDetection/Detection/revision projects/jni-bind/Release-0.9.3-alpha/javatests/com/jnibind/test/GlobalObjectTest.java,GlobalObjectTest.java
